State,District,Block,zone_count,zone_label,display_color
Andhra Pradesh,Anakapalli,Madugula,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,Anakapalli,Makavarapalem,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Munagapaka,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Nakkapalle,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Narsipatnam,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,Anakapalli,Nathavaram,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,Anakapalli,Paravada,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Payakaraopeta,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Rambilli,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Ravikamatham,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,Anakapalli,Rolugunta,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,Anakapalli,S.Rayavaram,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Sabbavaram,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anakapalli,Yelamanchili,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Anantapuramu,Anantapuramu,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Atmakur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Beluguppa,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Bommanahal,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Brahmasamudram,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Bukkaraya  Samudram,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,D.Hirehal,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Garladinne,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Gooty,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Andhra Pradesh,Anantapuramu,Gummagatta,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Guntakal,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Andhra Pradesh,Anantapuramu,Kalyandurg,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Kambadur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Kanekal,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Kudair,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Kundurpi,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Narpala,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Pamidi,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Peddapappur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Peddavadugur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Putlur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Raptadu,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Rayadurg,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Settur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Singanamala,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Tadpatri,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Andhra Pradesh,Anantapuramu,Uravakonda,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Vajrakarur,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Vidapanakal,1,Karnataka Plateau (incl. Rayalaseema),#3682ba
Andhra Pradesh,Anantapuramu,Yadiki,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Andhra Pradesh,Anantapuramu,Yellanur,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema),#888888
Andhra Pradesh,Annamayya,B.Kothakota,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Chinnamandem,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Chitvel,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Galiveedu,3,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Andhra Pradesh,Annamayya,Gurramkonda,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Kalakada,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Kalikiri,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Kambhamvaripalle,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Kodur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Kurabalakota,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Lakkireddipalle,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Madanapalle,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Mulakalacheruvu,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Andhra Pradesh,Annamayya,Nandalur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Nimmanapalle,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Obulavaripalle,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Pedda Thippasamudram,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Andhra Pradesh,Annamayya,Peddamandyam,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Penagalur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Pileru,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Pullampeta,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Rajampet,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Ramapuram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Ramasamudram,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Rayachoti,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Annamayya,Sambepalle,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,T Sundupalle,2,"Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#888888
Andhra Pradesh,Annamayya,Thamballapalle,2,"Shared: Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid) + Karnataka Plateau (incl. Rayalaseema)",#888888
Andhra Pradesh,Annamayya,Vayalpad,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Annamayya,Veeraballe,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Bapatla,Addanki,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Amruthalur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Ballikurava,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Bapatla,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Bhattiprolu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Cherukupalle,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Chinaganjam,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Chirala,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Inkollu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Janakavarampanguluru,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Karamchedu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Karlapalem,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Kollur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Korisapadu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Martur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Nagaram,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Nizampatnam,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Parchur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Pittalavanipalem,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Repalle,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Santhamaguluru,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Bapatla,Tsundur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Vemuru,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Vetapalem,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Bapatla,Yeddanapudi,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Chittoor,Baireddipalle,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Bangarupalem,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Chittoor,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Chowdepalle,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Gangadharanellore,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Gangavaram,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Gudipala,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Gudupalle,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Irala,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Karvetinagar,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Kuppam,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Nagari,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Nindra,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Palamaner,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Palasamudram,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Peddapanjani,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Penumuru,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Pulicherla,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Punganur,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Puthalapattu,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Ramakuppam,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Rompicherla,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Santhipuram,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Sodam,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Somala,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Srirangarajapuram,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Thavanampalle,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Vedurukuppam,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Venkatagirikota,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Vijayapuram,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,Chittoor,Yadamarri,1,"Eastern Ghats, TN Uplands & Deccan (Karnataka) Plateau (Semi-Arid)",#f4faad
Andhra Pradesh,East Godavari,Anaparthy,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,East Godavari,Biccavolu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,East Godavari,Chagallu,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,East Godavari,Devarapalle,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,East Godavari,Gokavaram,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Andhra Pradesh,East Godavari,Gopalapuram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,East Godavari,Kadiam,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,East Godavari,Korukonda,1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Andhra Pradesh,East Godavari,Kovvur,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,East Godavari,Nallajerla,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,East Godavari,Nidadavole,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,East Godavari,Peravali,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,East Godavari,Rajahmundry (Rural),3,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,East Godavari,Rajahmundry (Urban),1,Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#5cb7aa
Andhra Pradesh,East Godavari,Rajanagaram,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,East Godavari,Rangampeta,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,East Godavari,Seethanagaram,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,East Godavari,Tallapudi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,East Godavari,Undrajavaram,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Agiripalle,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Bhimadole,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Buttayagudem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Chatrai,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Chintalapudi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Denduluru,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Dwaraka Tirumala,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Eluru,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Ganapavaram,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Jangareddigudem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Jeelugu Milli,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Kaikalur,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Kalidindi,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Eluru,Kamavarapukota,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Koyyalagudem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Kukunoor,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Lingapalem,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Mandavalli,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Mudinepalle,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Eluru,Musunuru,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Nidamarru,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Nuzvid,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Pedapadu,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Eluru,Pedavegi,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Polavaram,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
Andhra Pradesh,Eluru,T.Narasapuram,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Ungutur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Eluru,Velairpadu,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Guntur,Chebrolu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Duggirala,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Guntur Rural,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Guntur Urban,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Kakumanu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Kollipara,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Mangalagiri,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Medikonduru,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Pedakakani,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Pedanandipadu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Phirangipuram,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Ponnur,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Prathipadu,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Tadepalle,2,Shared: Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid) + Eastern Coastal Plain (Subhumid–Semi-Arid),#888888
Andhra Pradesh,Guntur,Tadikonda,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Guntur,Tenali,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Guntur,Thullur,1,Deccan Plateau (Telangana) & Eastern Ghats (Semi-Arid),#fece7c
Andhra Pradesh,Guntur,Vatticherukuru,1,Eastern Coastal Plain (Subhumid–Semi-Arid),#fff1a8
Andhra Pradesh,Kakinada,Gandepalle,2,Shared: Eastern Coastal Plain (Subhumid–Semi-Arid) + Eastern Plateau (Chhotanagpur) & Eastern Ghats (Subhumid),#888888
